Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:01.470636000",0.058209,53,0x1cd8,0x0000,13.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:01.994045000",0.260167,53,0xc31c,0x1cd8,187.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:02.003156000",0.007032,57,0x1cd8,0x0000,14.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:02.047942000",0.042579,53,0x1cd8,0x0000,15.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:09.793719000",0.13273,53,0xc31c,0x1cd8,188.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:09.799546000",0.003748,57,0x1cd8,0x0000,16.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:09.849185000",0.047432,53,0x1cd8,0x0000,17.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:32.439974000",2.349029,53,0xc31c,0x1cd8,189.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:32.445506000",0.003453,57,0x1cd8,0x0000,99.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:32.492731000",0.045019,53,0x1cd8,0x0000,100.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:36.842168000",0.080659,53,0xc31c,0x1cd8,190.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:36.848834000",0.004586,57,0x1cd8,0x0000,108.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:36.895564000",0.044523,53,0x1cd8,0x0000,109.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:37.802174000",0.023019,53,0xc31c,0x1cd8,191.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:37.806925000",0.002672,57,0x1cd8,0x0000,110.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:37.810551000",0.003626,57,0x1cd8,0x0000,110.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:37.815622000",0.005071,57,0x1cd8,0x0000,110.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:37.857291000",0.039462,53,0x1cd8,0x0000,111.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:39.481017000",0.025283,53,0xc31c,0x1cd8,192.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:39.486100000",0.003004,57,0x1cd8,0x0000,112.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:39.535370000",0.047064,53,0x1cd8,0x0000,113.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:45.169615000",0.224558,53,0xc31c,0x1cd8,193.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:45.175361000",0.003667,57,0x1cd8,0x0000,125.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:45.224309000",0.046741,53,0x1cd8,0x0000,126.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:50.818883000",1.225658,53,0xc31c,0x1cd8,194.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:50.823685000",0.002723,57,0x1cd8,0x0000,128.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:30:50.873484000",0.047592,53,0x1cd8,0x0000,129.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:00.077086000",1.608022,53,0xc31c,0x1cd8,195.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:00.082593000",0.003427,57,0x1cd8,0x0000,138.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:00.131256000",0.046457,53,0x1cd8,0x0000,139.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:00.823446000",0.005277,57,0x1cd8,0x0000,140.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:00.872086000",0.046433,53,0x1cd8,0x0000,141.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:11.313470000",1.333326,53,0xc31c,0x1cd8,197.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:11.325207000",0.009658,57,0x1cd8,0x0000,147.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:11.366318000",0.038904,53,0x1cd8,0x0000,148.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:21.034436000",0.461231,53,0xc31c,0x1cd8,198.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:21.039969000",0.003454,57,0x1cd8,0x0000,149.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:21.089236000",0.04706,53,0x1cd8,0x0000,150.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:22.004442000",0.635007,53,0xc31c,0x1cd8,199.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:22.010921000",0.0044,57,0x1cd8,0x0000,152.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:22.057306000",0.044179,53,0x1cd8,0x0000,153.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:38.109355000",0.18403,53,0xc31c,0x1cd8,200.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:38.114815000",0.003381,57,0x1cd8,0x0000,155.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:38.162749000",0.045727,53,0x1cd8,0x0000,156.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:43.276998000",0.044213,53,0xc31c,0x1cd8,201.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:43.284023000",0.004947,57,0x1cd8,0x0000,159.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:43.334865000",0.005218,53,0x1cd8,0x0000,160.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:43.697011000",0.052982,53,0xc31c,0x1cd8,202.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:43.702481000",0.003391,57,0x1cd8,0x0000,163.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:43.750816000",0.046129,53,0x1cd8,0x0000,164.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:43.754473000",0.003657,53,0x1cd8,0x0000,164.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:52.766076000",0.281841,53,0xc31c,0x1cd8,203.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:52.773041000",0.004886,57,0x1cd8,0x0000,169.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:52.819496000",0.044248,53,0x1cd8,0x0000,170.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:53.566077000",0.475801,53,0xc31c,0x1cd8,204.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:53.571640000",0.003484,57,0x1cd8,0x0000,171.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:31:53.620749000",0.046902,53,0x1cd8,0x0000,172.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:01.789346000",0.19755,53,0xc31c,0x1cd8,205.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:01.795833000",0.004408,57,0x1cd8,0x0000,174.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:01.843463000",0.045423,53,0x1cd8,0x0000,175.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:05.089143000",0.408662,53,0xc31c,0x1cd8,206.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:05.095807000",0.004584,57,0x1cd8,0x0000,180.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:05.143831000",0.045818,53,0x1cd8,0x0000,181.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:05.699166000",0.275704,53,0xc31c,0x1cd8,207.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:05.706183000",0.004937,57,0x1cd8,0x0000,182.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:05.754072000",0.045682,53,0x1cd8,0x0000,183.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:07.826352000",0.604709,53,0xc31c,0x1cd8,208.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:07.833152000",0.004721,57,0x1cd8,0x0000,184.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:07.881752000",0.044904,53,0x1cd8,0x0000,185.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:08.376373000",0.225126,53,0xc31c,0x1cd8,209.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:08.383168000",0.004716,57,0x1cd8,0x0000,186.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:08.430959000",0.045584,53,0x1cd8,0x0000,187.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:10.658326000",0.547384,53,0xc31c,0x1cd8,210.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:10.665136000",0.004731,57,0x1cd8,0x0000,189.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:10.713680000",0.046337,53,0x1cd8,0x0000,190.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:32:10.723002000",0.007243,53,0x1cd8,0x0000,190.0,0xc31c,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:23.957721000",0.356934,52,0x907b,0x0000,113.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:46.203635000",0.498392,52,0x907b,0x0000,114.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:06.442542000",1.200142,52,0x907b,0x0000,115.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:42.377068000",0.826672,52,0x907b,0x0000,116.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:31.142634000",0.53642,52,0x907b,0x0000,117.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:36.658400000",0.633013,52,0x907b,0x0000,118.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:56.843521000",0.051144,52,0x907b,0x0000,119.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:59.021737000",0.567815,52,0x907b,0x0000,120.0,0x907b,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:22.238612000",0.782584,52,0xe01d,0xe1a6,53.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:22.244217000",0.003589,52,0xe1a6,0x0000,21.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:30.761591000",0.598339,52,0xe01d,0xe1a6,54.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:30.765695000",0.004104,52,0xe01d,0xe1a6,54.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:30.771530000",0.003818,52,0xe1a6,0x0000,24.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:29:30.776280000",0.002703,52,0xe1a6,0x0000,24.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:13.499543000",0.019121,52,0xe01d,0xe1a6,55.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:13.505294000",0.003739,52,0xe1a6,0x0000,56.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:15.832386000",0.120021,52,0xe01d,0xe1a6,56.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:15.838268000",0.003866,52,0xe1a6,0x0000,69.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:20.108606000",0.18995,52,0xe01d,0xe1a6,57.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:20.114385000",0.003763,52,0xe1a6,0x0000,75.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:25.500012000",0.085807,52,0xe01d,0xe1a6,58.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:30:25.505666000",0.003638,52,0xe1a6,0x0000,95.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:13.967285000",2.490327,52,0xe01d,0xe1a6,59.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:13.972918000",0.003616,52,0xe1a6,0x0000,153.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:31.622296000",0.477615,52,0xe01d,0xe1a6,60.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:31.626400000",0.004104,52,0xe01d,0xe1a6,60.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:31.630184000",0.003784,52,0xe01d,0xe1a6,60.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:31:31.634608000",0.004424,52,0xe01d,0xe1a6,60.0,0xe01d,0x0000
